Time (ps),TEMP
369.6,299.45
369.8,298.89
370.0,299.54
370.2,301.55
370.4,300.74
370.6,300.54
370.8,301.31
371.0,301.21
371.2,300.16
371.4,299.58
371.6,300.54
371.8,300.44
372.0,299.24
372.2,299.86
372.4,300.18
372.6,299.84
372.8,299.38
373.0,299.97
373.2,299.91
373.4,300.13
373.6,300.54
373.8,300.13
374.0,299.82
374.2,301.79
374.4,301.58
374.6,300.52
374.8,300.18
375.0,301.07
375.2,301.93
375.4,301.86
375.6,300.73
375.8,302.15
376.0,301.42
376.2,300.76
376.4,301.75
376.6,300.97
376.8,300.71
377.0,299.15
377.2,300.67
377.4,301.1
377.6,301.1
377.8,300.05
378.0,300.9
378.2,299.61
378.4,298.61
378.6,299.98
378.8,299.22
379.0,301.31
379.2,300.89
379.4,300.46
379.6,300.35
379.8,301.47
380.0,299.37
380.2,299.28
380.4,298.94
380.6,298.79
380.8,299.64
381.0,301.57
381.2,301.8
381.4,300.8
381.6,297.41
381.8,299.59
382.0,299.98
382.2,301.85
382.4,300.42
382.6,299.92
382.8,300.12
383.0,300.1
383.2,301.18
383.4,300.38
383.6,300.88
383.8,300.94
384.0,300.27
384.2,299.82
384.4,300.18
384.6,299.3
384.8,300.68
385.0,300.04
385.2,298.87
385.4,299.7
385.6,299.28
385.8,299.39
386.0,300.85
386.2,301.44
386.4,298.89
386.6,300.69
386.8,300.59
387.0,299.78
387.2,299.6
387.4,297.91
387.6,298.41
387.8,300.38
388.0,300.63
388.2,301.9
388.4,301.35
388.6,300.71
388.8,301.52
389.0,298.96
389.2,301.06
389.4,299.73
389.6,301.64
389.8,299.68
390.0,302.33
390.2,299.77
390.4,298.94
390.6,299.82
390.8,300.01
391.0,300.51
391.2,298.55
391.4,299.87
391.6,300.64
391.8,299.86
392.0,300.53
392.2,300.59
392.4,299.91
392.6,300.23
392.8,301.44
393.0,300.21
393.2,300.38
393.4,299.48
393.6,299.23
393.8,298.85
394.0,298.61
394.2,301.42
394.4,298.79
394.6,300.95
394.8,300.46
395.0,300.18
395.2,298.92
395.4,300.88
395.6,298.8
395.8,300.39
396.0,298.93
396.2,301.03
396.4,299.92
396.6,299.58
396.8,299.15
397.0,301.02
397.2,300.54
397.4,298.52
397.6,298.55
397.8,298.58
398.0,299.62
398.2,300.79
398.4,298.6
398.6,298.95
398.8,300.09
399.0,298.45
399.2,299.89
399.4,298.75
399.6,299.64
399.8,299.45
400.0,299.72
400.2,300.38
400.4,299.22
400.6,299.07
400.8,299.17
401.0,299.63
401.2,299.44
401.4,301.04
401.6,299.54
401.8,300.58
402.0,299.84
402.2,300.03
402.4,298.55
402.6,302.03
402.8,300.78
403.0,301.86
403.2,300.24
403.4,300.45
403.6,301.24
403.8,298.59
404.0,300.42
404.2,299.65
404.4,299.07
404.6,299.67
404.8,298.19
405.0,298.86
405.2,298.96
405.4,298.15
405.6,299.32
405.8,301.34
406.0,300.06
406.2,299.67
406.4,299.73
406.6,302.11
406.8,300.83
407.0,299.67
407.2,298.86
407.4,298.44
407.6,301.28
407.8,299.47
408.0,300.61
408.2,299.42
408.4,298.62
408.6,300.34
408.8,300.17
409.0,299.39
409.2,301.44
409.4,301.88
409.6,300.97
409.8,300.73
410.0,300.33
410.2,299.96
410.4,300.04
410.6,300.52
410.8,299.93
411.0,298.67
411.2,299.17
411.4,299.47
411.6,300.98
411.8,300.69
412.0,301.64
412.2,301.02
412.4,302.31
412.6,302.3
412.8,300.58
413.0,300.83
413.2,301.45
413.4,300.7
413.6,301.29
413.8,299.32
414.0,301.3
414.2,300.7
414.4,299.95
414.6,299.2
414.8,299.47
415.0,300.89
415.2,300.5
415.4,298.82
415.6,300.03
415.8,298.96
416.0,300.86
416.2,299.27
416.4,300.35
416.6,300.39
416.8,299.11
417.0,298.89
417.2,299.35
417.4,300.66
417.6,300.01
417.8,298.72
418.0,300.49
418.2,300.26
418.4,298.78
418.6,299.63
418.8,301.73
419.0,299.93
419.2,298.69
419.4,299.37
419.6,298.49
419.8,298.04
420.0,298.47
420.2,298.45
420.4,298.6
420.6,297.62
420.8,297.43
421.0,299.36
421.2,299.45
421.4,299.47
421.6,298.98
421.8,299.45
422.0,299.49
422.2,299.09
422.4,298.81
422.6,299.36
422.8,298.87
423.0,298.99
423.2,299.36
423.4,299.86
423.6,299.52
423.8,300.32
424.0,301.6
424.2,300.91
424.4,300.16
424.6,299.46
424.8,300.37
425.0,299.57
425.2,300.24
425.4,300.8
425.6,298.21
425.8,301.05
426.0,298.5
426.2,298.02
426.4,297.64
426.6,299.48
426.8,299.91
427.0,300.29
427.2,300.75
427.4,300.3
427.6,301.39
427.8,299.99
428.0,299.74
428.2,300.14
428.4,299.11
428.6,300.23
428.8,300.43
429.0,300.0
429.2,299.21
429.4,300.38
429.6,299.86
429.8,299.67
430.0,299.84
430.2,300.14
430.4,299.9
430.6,300.51
430.8,300.63
431.0,300.44
431.2,299.61
431.4,301.7
431.6,299.96
431.8,300.55
432.0,301.56
432.2,301.34
432.4,300.72
432.6,299.13
432.8,299.35
433.0,300.37
433.2,301.44
433.4,298.79
433.6,297.89
433.8,299.9
434.0,299.19
434.2,299.03
434.4,300.55
434.6,300.12
434.8,299.94
435.0,300.77
435.2,300.21
435.4,300.76
435.6,299.92
435.8,301.21
436.0,301.26
436.2,300.46
436.4,300.34
436.6,300.11
436.8,299.05
437.0,301.06
437.2,301.17
437.4,298.75
437.6,300.75
437.8,299.58
438.0,300.35
438.2,301.19
438.4,300.63
438.6,300.78
438.8,299.61
439.0,300.61
439.2,301.24
439.4,299.56
439.6,300.11
439.8,300.29
440.0,299.31
440.2,301.43
440.4,302.16
440.6,300.07
440.8,300.28
441.0,300.82
441.2,300.07
441.4,299.69
441.6,299.13
441.8,299.02
442.0,301.7
442.2,301.07
442.4,300.9
442.6,300.47
442.8,300.03
443.0,300.34
443.2,301.41
443.4,301.0
443.6,299.45
443.8,299.97
444.0,300.42
444.2,299.74
444.4,300.07
444.6,299.59
444.8,299.18
445.0,301.31
445.2,300.11
445.4,300.15
445.6,299.49
445.8,300.46
446.0,299.87
446.2,299.85
446.4,300.52
446.6,300.22
446.8,300.14
447.0,301.65
447.2,300.34
447.4,300.74
447.6,299.18
447.8,299.24
448.0,298.32
448.2,300.44
448.4,299.68
448.6,299.43
448.8,298.65
449.0,299.58
449.2,299.88
449.4,300.46
449.6,299.38
449.8,301.26
450.0,300.66
450.2,300.62
450.4,301.93
450.6,300.42
450.8,300.05
451.0,299.29
451.2,301.04
451.4,300.86
451.6,299.59
451.8,301.97
452.0,301.85
452.2,301.91
452.4,301.86
452.6,301.84
452.8,301.04
453.0,299.87
453.2,298.79
453.4,299.37
453.6,299.18
453.8,299.47
454.0,299.09
454.2,298.93
454.4,297.8
454.6,299.1
454.8,299.69
455.0,301.22
455.2,300.29
455.4,299.98
455.6,300.92
455.8,300.32
456.0,300.48
456.2,301.35
456.4,302.12
456.6,302.51
456.8,300.46
457.0,299.44
457.2,300.11
457.4,299.42
457.6,301.38
457.8,299.91
458.0,299.27
458.2,298.76
458.4,299.73
458.6,300.15
458.8,298.97
459.0,301.44
459.2,301.13
459.4,299.87
459.6,299.34
459.8,299.28
460.0,300.38
460.2,300.4
460.4,299.9
460.6,299.92
460.8,299.64
461.0,300.19
461.2,300.48
461.4,299.06
461.6,299.55
461.8,299.49
462.0,299.19
462.2,299.44
462.4,299.32
462.6,300.12
462.8,299.63
463.0,300.7
463.2,300.77
463.4,302.94
463.6,300.74
463.8,302.2
464.0,301.08
464.2,300.69
464.4,300.18
464.6,301.16
464.8,299.93
465.0,301.47
465.2,301.08
465.4,300.05
465.6,301.41
465.8,299.97
466.0,302.18
466.2,300.28
466.4,300.51
466.6,301.91
466.8,300.77
467.0,300.04
467.2,299.04
467.4,299.92
467.6,299.7
467.8,302.12
468.0,301.49
468.2,299.65
468.4,300.0
468.6,298.97
468.8,300.69
469.0,298.98
469.2,299.73
469.4,298.39
469.6,298.9
469.8,298.13
470.0,299.23
470.2,298.99
470.4,298.99
470.6,300.23
470.8,299.63
471.0,301.49
471.2,300.05
471.4,301.2
471.6,298.61
471.8,299.16
472.0,298.29
472.2,299.31
472.4,299.57
472.6,299.46
472.8,299.8
473.0,299.12
473.2,298.86
473.4,297.11
473.6,298.91
473.8,299.0
474.0,299.6
474.2,299.55
474.4,299.38
474.6,299.39
474.8,300.41
475.0,300.74
475.2,300.64
475.4,300.72
475.6,300.07
475.8,301.1
476.0,299.85
476.2,301.08
476.4,299.17
476.6,300.45
476.8,299.04
477.0,300.34
477.2,300.81
477.4,299.91
477.6,299.93
477.8,299.86
478.0,300.63
478.2,299.41
478.4,301.66
478.6,301.35
478.8,300.86
479.0,299.77
479.2,300.46
479.4,299.67
479.6,300.29
479.8,299.48
480.0,299.63
480.2,300.79
480.4,300.86
480.6,299.26
480.8,299.65
481.0,299.48
481.2,300.48
481.4,300.08
481.6,298.89
481.8,299.12
482.0,299.75
482.2,300.11
482.4,299.67
482.6,300.3
482.8,300.78
483.0,300.32
483.2,300.24
483.4,301.78
483.6,300.54
483.8,298.37
484.0,300.58
484.2,300.04
484.4,300.7
484.6,299.72
484.8,299.2
485.0,299.67
485.2,299.35
485.4,300.01
485.6,297.88
485.8,298.21
486.0,298.87
486.2,297.53
486.4,299.67
486.6,298.73
486.8,297.84
487.0,298.5
487.2,298.35
487.4,300.19
487.6,298.03
487.8,299.41
488.0,298.55
488.2,298.12
488.4,299.17
488.6,298.66
488.8,300.44
489.0,299.67
489.2,298.72
489.4,300.43
489.6,299.57
489.8,299.83
490.0,298.97
490.2,299.66
490.4,299.75
490.6,300.18
490.8,302.45
491.0,301.99
491.2,302.88
491.4,301.43
491.6,301.8
491.8,298.86
492.0,299.19
492.2,299.43
492.4,300.02
492.6,299.15
492.8,299.2
493.0,299.01
493.2,300.29
493.4,298.94
493.6,300.41
493.8,301.18
494.0,301.53
494.2,299.41
494.4,300.16
494.6,300.87
494.8,300.97
495.0,300.88
495.2,299.84
495.4,300.66
495.6,301.2
495.8,298.91
496.0,300.24
496.2,301.39
496.4,300.32
496.6,301.57
496.8,300.39
497.0,300.75
497.2,300.46
497.4,299.28
497.6,299.19
497.8,299.87
498.0,299.45
498.2,299.59
498.4,300.05
498.6,299.13
498.8,299.04
499.0,298.92
499.2,299.76
499.4,299.82
499.6,300.77
499.8,302.16
500.0,300.7
500.2,300.5
500.4,300.82
500.6,301.28
500.8,300.24
501.0,300.95
501.2,300.57
501.4,298.7
501.6,299.54
501.8,298.99
502.0,299.3
502.2,299.63
502.4,300.32
502.6,300.17
502.8,300.81
503.0,300.84
503.2,299.45
503.4,299.85
503.6,300.44
503.8,300.29
504.0,300.65
504.2,300.64
504.4,300.86
504.6,298.58
504.8,299.79
505.0,299.49
505.2,300.48
505.4,299.53
505.6,300.36
505.8,300.13
506.0,299.13
506.2,300.57
506.4,300.06
506.6,300.16
506.8,301.1
507.0,300.13
507.2,297.82
507.4,299.36
507.6,299.16
507.8,300.59
508.0,299.52
508.2,300.43
508.4,299.56
508.6,299.33
508.8,301.19
509.0,301.09
509.2,301.03
509.4,300.89
509.6,299.62
509.8,299.07
510.0,299.23
510.2,301.71
510.4,300.14
510.6,299.92
510.8,299.71
511.0,300.4
511.2,300.83
511.4,299.29
511.6,300.08
511.8,300.06
512.0,301.01
512.2,299.87
512.4,299.76
512.6,300.14
512.8,300.38
513.0,300.14
513.2,300.39
513.4,299.65
513.6,301.02
513.8,300.43
514.0,299.62
514.2,299.11
514.4,299.72
514.6,299.6
514.8,300.2
515.0,300.6
515.2,301.74
515.4,299.11
515.6,299.7
515.8,300.34
516.0,300.24
516.2,301.08
516.4,299.81
516.6,299.32
516.8,300.43
517.0,301.45
517.2,301.44
517.4,300.62
517.6,300.1
517.8,300.84
518.0,301.03
518.2,300.63
518.4,300.05
518.6,301.0
518.8,300.89
519.0,299.3
519.2,299.1
519.4,299.64
519.6,298.81
519.8,300.31
520.0,299.13
520.2,301.23
520.4,299.88
520.6,299.93
520.8,299.56
521.0,299.7
521.2,300.99
521.4,297.8
521.6,299.42
521.8,298.77
522.0,298.95
522.2,299.4
522.4,298.7
522.6,299.98
522.8,298.32
523.0,300.13
523.2,299.06
523.4,299.76
523.6,300.7
523.8,298.89
524.0,298.83
524.2,299.96
524.4,300.52
524.6,299.38
524.8,300.32
525.0,300.31
525.2,301.74
525.4,300.71
525.6,300.25
525.8,300.87
526.0,299.99
526.2,300.18
526.4,299.05
526.6,299.79
526.8,298.75
527.0,297.48
527.2,298.36
527.4,298.73
527.6,298.35
527.8,298.73
528.0,298.26
528.2,299.84
528.4,298.81
528.6,300.22
528.8,299.64
529.0,300.85
529.2,300.25
529.4,299.7
529.6,298.31
529.8,299.76
530.0,299.84
530.2,299.86
530.4,299.58
530.6,299.7
530.8,300.45
531.0,300.21
531.2,300.85
531.4,298.99
531.6,300.07
531.8,300.31
532.0,299.02
532.2,300.92
532.4,299.96
532.6,299.63
532.8,299.7
533.0,299.74
533.2,300.84
533.4,301.72
533.6,300.38
533.8,300.82
534.0,300.11
534.2,300.81
534.4,299.8
534.6,300.06
534.8,300.82
535.0,300.77
535.2,300.21
535.4,299.71
535.6,300.41
535.8,301.28
536.0,301.85
536.2,299.69
536.4,299.1
536.6,300.38
536.8,299.81
537.0,299.77
537.2,300.63
537.4,300.62
537.6,299.08
537.8,298.84
538.0,299.38
538.2,300.23
538.4,299.66
538.6,299.32
538.8,298.51
539.0,299.04
539.2,299.3
539.4,297.84
539.6,299.13
539.8,299.04
540.0,299.76
540.2,299.22
540.4,300.26
540.6,300.36
540.8,300.63
541.0,301.34
541.2,300.18
541.4,299.45
541.6,299.06
541.8,301.4
542.0,300.47
542.2,299.66
542.4,298.96
542.6,301.36
542.8,298.83
543.0,299.11
543.2,299.8
543.4,298.77
543.6,299.35
543.8,300.7
544.0,300.04
544.2,300.19
544.4,300.16
544.6,300.15
544.8,300.39
545.0,300.53
545.2,298.6
545.4,299.9
545.6,299.11
545.8,300.03
546.0,303.93
546.2,300.84
546.4,302.49
546.6,301.81
546.8,301.93
547.0,299.59
547.2,300.56
547.4,299.6
547.6,301.62
547.8,302.33
548.0,301.12
548.2,300.82
548.4,301.57
548.6,299.95
548.8,300.31
549.0,299.02
549.2,299.22
549.4,298.88
549.6,299.13
549.8,300.37
550.0,299.9
550.2,299.58
550.4,300.35
550.6,298.64
550.8,299.95
551.0,299.4
551.2,300.75
551.4,299.55
551.6,299.48
551.8,299.1
552.0,299.18
552.2,303.14
552.4,300.12
552.6,299.56
552.8,299.19
553.0,300.23
553.2,300.06
553.4,300.17
553.6,297.98
553.8,299.17
554.0,299.14
554.2,299.19
554.4,299.61
554.6,300.47
554.8,301.29
555.0,300.67
555.2,300.3
555.4,300.99
555.6,300.31
555.8,300.65
556.0,301.18
556.2,301.1
556.4,300.44
556.6,299.87
556.8,300.35
557.0,300.07
557.2,301.92
557.4,300.46
557.6,299.53
557.8,300.23
558.0,299.9
558.2,301.9
558.4,298.7
558.6,300.3
558.8,300.3
559.0,299.28
559.2,299.63
559.4,298.93
559.6,299.56
559.8,299.91
560.0,300.25
560.2,300.68
560.4,300.17
560.6,299.62
560.8,299.92
561.0,299.94
561.2,300.94
561.4,300.06
561.6,298.54
561.8,298.66
562.0,298.62
562.2,299.71
562.4,299.72
562.6,300.87
562.8,299.4
563.0,299.07
563.2,299.49
563.4,298.57
563.6,299.7
563.8,301.23
564.0,301.11
564.2,301.35
564.4,300.54
564.6,299.87
564.8,299.05
565.0,298.21
565.2,299.54
565.4,298.58
565.6,299.07
565.8,300.26
566.0,299.61
566.2,301.63
566.4,302.01
566.6,299.39
566.8,300.17
567.0,299.47
567.2,299.68
567.4,300.27
567.6,300.78
567.8,299.95
568.0,299.57
568.2,301.46
568.4,299.01
568.6,298.44
568.8,299.19
569.0,299.76
569.2,298.87
569.4,299.81
569.6,299.97
569.8,299.43
570.0,299.8
570.2,300.65
570.4,299.86
570.6,299.52
570.8,301.04
571.0,299.93
571.2,299.49
571.4,299.66
571.6,299.47
571.8,299.11
572.0,300.32
572.2,300.35
572.4,299.81
572.6,299.12
572.8,301.01
573.0,299.56
573.2,298.54
573.4,301.23
573.6,300.79
573.8,297.82
574.0,300.51
574.2,300.11
574.4,298.61
574.6,299.15
574.8,299.67
575.0,297.21
575.2,298.32
575.4,299.81
575.6,299.52
575.8,300.83
576.0,301.01
576.2,302.23
576.4,300.94
576.6,299.03
576.8,299.75
577.0,301.64
577.2,300.44
577.4,301.36
577.6,300.3
577.8,299.16
578.0,299.76
578.2,298.73
578.4,300.02
578.6,298.67
578.8,298.1
579.0,298.76
579.2,297.95
579.4,298.88
579.6,300.15
579.8,300.96
580.0,298.4
580.2,298.86
580.4,299.55
580.6,301.59
580.8,301.11
581.0,300.56
581.2,298.31
581.4,300.73
581.6,300.15
581.8,301.83
582.0,301.72
582.2,300.95
582.4,300.98
582.6,300.8
582.8,299.91
583.0,300.38
583.2,301.43
583.4,301.3
583.6,300.25
583.8,298.6
584.0,299.04
584.2,299.38
584.4,299.03
584.6,297.88
584.8,299.48
585.0,300.62
585.2,299.92
585.4,298.99
585.6,300.32
585.8,300.05
586.0,299.57
586.2,298.58
586.4,300.16
586.6,298.56
586.8,300.21
587.0,300.17
587.2,301.95
587.4,301.34
587.6,302.22
587.8,300.82
588.0,301.63
588.2,301.18
588.4,300.89
588.6,300.87
588.8,300.91
589.0,300.4
589.2,300.42
589.4,299.6
589.6,300.5
589.8,301.12
590.0,300.65
590.2,302.19
590.4,299.4
590.6,300.73
590.8,301.05
591.0,300.68
591.2,298.61
591.4,298.64
591.6,299.12
591.8,298.88
592.0,299.13
592.2,299.22
592.4,300.82
592.6,302.22
592.8,300.3
593.0,300.92
593.2,300.99
593.4,300.84
593.6,299.72
593.8,299.93
594.0,299.87
594.2,299.07
594.4,300.14
594.6,299.3
594.8,300.45
595.0,299.51
595.2,298.63
595.4,299.77
595.6,298.73
595.8,299.85
596.0,300.28
596.2,301.77
596.4,300.85
596.6,302.48
596.8,300.78
597.0,300.81
597.2,299.24
597.4,298.63
597.6,300.33
597.8,299.25
598.0,300.49
598.2,299.66
598.4,299.72
598.6,298.59
598.8,299.0
599.0,299.67
599.2,300.2
599.4,300.29
599.6,300.95
599.8,300.88
600.0,300.39
600.2,299.64
600.4,299.14
600.6,301.36
600.8,300.27
601.0,301.37
601.2,301.1
601.4,301.79
601.6,301.12
601.8,300.07
602.0,301.14
602.2,300.1
602.4,300.42
602.6,301.33
602.8,300.42
603.0,301.12
603.2,299.59
603.4,301.72
603.6,300.29
603.8,300.91
604.0,301.46
604.2,300.59
604.4,301.7
604.6,301.89
604.8,300.89
605.0,300.58
605.2,301.49
605.4,301.07
605.6,300.05
605.8,300.11
606.0,300.16
606.2,300.04
606.4,299.47
606.6,300.0
606.8,298.82
607.0,299.2
607.2,299.32
607.4,299.49
607.6,299.61
607.8,299.73
608.0,299.55
608.2,300.26
608.4,301.76
608.6,300.66
608.8,299.79
609.0,299.81
609.2,299.8
609.4,298.57
609.6,300.92
609.8,299.74
610.0,300.17
610.2,299.81
610.4,299.97
610.6,301.43
610.8,300.08
611.0,299.78
611.2,300.97
611.4,298.95
611.6,300.16
611.8,300.25
612.0,299.55
612.2,299.62
612.4,301.26
612.6,300.07
612.8,299.27
613.0,300.8
613.2,299.54
613.4,300.75
613.6,298.46
613.8,298.48
614.0,300.62
614.2,300.31
614.4,300.02
614.6,299.51
614.8,301.03
615.0,298.22
615.2,299.78
615.4,300.23
615.6,301.23
615.8,300.59
616.0,299.95
616.2,300.02
616.4,299.98
616.6,300.03
616.8,300.33
617.0,298.86
617.2,300.71
617.4,299.92
617.6,299.86
617.8,298.76
618.0,301.01
618.2,300.16
618.4,298.29
618.6,301.06
618.8,300.6
619.0,300.44
619.2,300.05
619.4,300.14
619.6,300.06
619.8,300.8
620.0,301.98
620.2,300.38
620.4,300.95
620.6,300.03
620.8,300.79
621.0,300.68
621.2,299.35
621.4,299.87
621.6,299.37
621.8,298.22
622.0,299.36
622.2,299.79
622.4,299.92
622.6,298.79
622.8,300.3
623.0,300.51
623.2,301.15
623.4,300.87
623.6,300.44
623.8,301.54
624.0,301.43
624.2,300.82
624.4,300.4
624.6,299.49
624.8,302.37
625.0,299.73
625.2,299.39
625.4,300.64
625.6,299.75
625.8,299.62
626.0,300.44
626.2,301.08
626.4,300.59
626.6,299.58
626.8,298.93
627.0,298.18
627.2,299.77
627.4,299.05
627.6,299.19
627.8,299.97
628.0,299.94
628.2,301.19
628.4,300.66
628.6,301.24
628.8,301.16
629.0,299.23
629.2,300.83
629.4,298.92
629.6,299.85
629.8,300.24
630.0,300.38
630.2,300.69
630.4,299.98
630.6,301.23
630.8,300.77
631.0,299.84
631.2,301.85
631.4,300.01
631.6,301.23
631.8,300.29
632.0,300.39
632.2,299.95
632.4,300.53
632.6,299.97
632.8,299.46
633.0,298.76
633.2,299.76
633.4,299.62
633.6,297.42
633.8,298.93
634.0,297.61
634.2,299.17
634.4,298.76
634.6,299.84
634.8,299.61
635.0,302.02
635.2,301.74
635.4,299.67
635.6,299.88
635.8,299.5
636.0,299.94
636.2,300.01
636.4,299.59
636.6,299.76
636.8,299.86
637.0,300.09
637.2,301.2
637.4,300.9
637.6,299.68
637.8,299.49
638.0,298.95
638.2,299.68
638.4,300.49
638.6,300.53
638.8,300.5
639.0,301.03
639.2,300.52
639.4,301.17
639.6,299.99
639.8,300.64
640.0,300.54
640.2,299.36
640.4,298.72
640.6,300.12
640.8,299.91
641.0,300.95
641.2,300.19
641.4,299.04
641.6,299.78
641.8,300.56
642.0,300.35
642.2,300.49
642.4,299.67
642.6,300.14
642.8,300.18
643.0,300.45
643.2,299.08
643.4,299.43
643.6,299.24
643.8,297.86
644.0,299.7
644.2,299.41
644.4,299.62
644.6,299.5
644.8,299.2
645.0,300.94
645.2,300.1
645.4,299.74
645.6,300.05
645.8,300.68
646.0,300.09
646.2,300.18
646.4,300.23
646.6,300.37
646.8,300.74
647.0,299.3
647.2,300.31
647.4,300.85
647.6,300.71
647.8,301.36
648.0,300.79
648.2,299.0
648.4,300.62
648.6,299.17
648.8,299.28
649.0,298.55
649.2,301.03
649.4,299.94
649.6,299.72
649.8,300.82
650.0,299.7
650.2,299.39
650.4,299.69
650.6,300.04
650.8,300.26
651.0,300.49
651.2,301.95
651.4,302.05
651.6,299.13
651.8,300.03
652.0,299.31
652.2,299.25
652.4,299.53
652.6,299.67
652.8,299.6
653.0,298.81
653.2,300.13
653.4,300.56
653.6,300.3
653.8,300.54
654.0,298.72
654.2,300.38
654.4,299.06
654.6,300.61
654.8,300.23
655.0,299.82
655.2,300.33
655.4,298.86
655.6,299.49
655.8,299.21
656.0,298.65
656.2,301.16
656.4,299.89
656.6,300.31
656.8,299.53
657.0,298.92
657.2,299.61
657.4,301.38
657.6,300.65
657.8,301.51
658.0,301.31
658.2,300.55
658.4,301.06
658.6,300.56
658.8,298.96
659.0,299.2
659.2,300.95
659.4,298.86
659.6,300.13
659.8,299.1
660.0,299.6
660.2,300.22
660.4,298.52
660.6,299.15
660.8,298.66
661.0,299.8
661.2,299.65
661.4,301.15
661.6,301.83
661.8,301.75
662.0,300.26
662.2,301.06
662.4,300.86
662.6,298.64
662.8,300.44
663.0,300.52
663.2,300.19
663.4,300.71
663.6,299.87
663.8,299.7
664.0,300.38
664.2,300.78
664.4,300.46
664.6,301.87
664.8,302.72
665.0,300.8
665.2,300.42
665.4,300.4
665.6,300.98
665.8,299.57
666.0,297.78
666.2,299.43
666.4,299.18
666.6,298.14
666.8,299.23
667.0,299.45
667.2,298.84
667.4,299.25
667.6,299.8
667.8,300.48
668.0,298.03
668.2,299.13
668.4,299.86
668.6,300.04
668.8,300.34
669.0,300.13
669.2,299.6
669.4,298.43
669.6,297.54
669.8,299.16
670.0,299.97
670.2,300.01
670.4,300.56
670.6,300.08
670.8,298.74
671.0,299.45
671.2,299.93
671.4,301.28
671.6,301.44
671.8,298.0
672.0,298.54
672.2,299.93
672.4,301.43
672.6,301.67
672.8,300.69
673.0,301.21
673.2,300.96
673.4,302.12
673.6,301.23
673.8,300.53
674.0,299.77
674.2,299.98
674.4,301.02
674.6,300.24
674.8,300.53
675.0,300.01
675.2,300.22
675.4,299.08
675.6,299.12
675.8,301.18
676.0,299.75
676.2,299.43
676.4,298.41
676.6,299.61
676.8,299.05
677.0,298.27
677.2,299.27
677.4,299.01
677.6,299.45
677.8,302.03
678.0,301.07
678.2,300.26
678.4,300.28
678.6,300.1
678.8,300.29
679.0,300.29
679.2,301.3
679.4,299.29
679.6,300.3
679.8,300.54
680.0,302.25
680.2,302.06
680.4,300.54
680.6,298.95
680.8,300.31
681.0,299.95
681.2,299.45
681.4,298.62
681.6,298.87
681.8,299.89
682.0,300.59
682.2,300.51
682.4,299.43
682.6,300.09
682.8,298.31
683.0,299.03
683.2,300.05
683.4,301.88
683.6,300.73
683.8,299.89
684.0,299.54
684.2,298.93
684.4,299.3
684.6,300.06
684.8,299.84
685.0,300.47
685.2,300.77
685.4,299.76
685.6,301.18
685.8,300.07
686.0,300.32
686.2,300.9
686.4,299.72
686.6,300.09
686.8,299.38
687.0,299.38
687.2,299.89
687.4,299.98
687.6,300.57
687.8,299.08
688.0,299.76
688.2,299.72
688.4,301.27
688.6,300.43
688.8,301.32
689.0,300.02
689.2,300.87
689.4,300.73
689.6,300.52
689.8,299.28
690.0,301.47
690.2,301.16
690.4,300.25
690.6,299.41
690.8,300.11
691.0,302.4
691.2,300.53
691.4,300.98
691.6,299.69
691.8,300.94
692.0,299.88
692.2,299.59
692.4,300.71
692.6,299.75
692.8,299.28
693.0,299.07
693.2,300.26
693.4,299.44
693.6,300.32
693.8,298.91
694.0,301.56
694.2,301.59
694.4,300.57
694.6,301.36
694.8,299.51
695.0,299.99
695.2,300.09
695.4,299.95
695.6,299.38
695.8,299.52
696.0,300.09
696.2,300.62
696.4,299.94
696.6,299.65
696.8,300.31
697.0,300.05
697.2,301.67
697.4,300.27
697.6,298.95
697.8,300.11
698.0,300.57
698.2,301.66
698.4,301.22
698.6,299.87
698.8,300.99
699.0,301.27
699.2,299.17
699.4,300.99
699.6,300.83
699.8,300.66
700.0,301.02
700.2,299.96
700.4,299.93
700.6,299.73
700.8,299.49
701.0,301.12
701.2,300.07
701.4,300.35
701.6,298.55
701.8,300.29
702.0,298.81
702.2,300.96
702.4,300.67
702.6,299.78
702.8,300.84
703.0,301.41
703.2,299.26
703.4,299.64
703.6,300.53
703.8,301.06
704.0,300.31
704.2,300.85
704.4,302.02
704.6,301.38
704.8,301.84
705.0,300.8
705.2,300.0
705.4,301.23
705.6,300.16
705.8,300.67
706.0,299.99
706.2,300.13
706.4,300.3
706.6,301.29
706.8,299.08
707.0,300.52
707.2,299.64
707.4,299.61
707.6,299.8
707.8,300.0
708.0,299.2
708.2,299.55
708.4,299.18
708.6,299.96
708.8,300.89
709.0,300.22
709.2,300.81
709.4,300.0
709.6,302.31
709.8,300.9
710.0,299.84
710.2,299.2
710.4,300.94
710.6,301.25
710.8,301.1
711.0,301.95
711.2,300.63
711.4,299.89
711.6,301.2
711.8,301.16
712.0,301.67
712.2,300.54
712.4,300.15
712.6,300.02
712.8,299.76
713.0,299.34
713.2,299.98
713.4,301.39
713.6,300.33
713.8,300.18
714.0,301.63
714.2,300.6
714.4,300.52
714.6,300.7
714.8,300.23
715.0,300.54
715.2,299.71
715.4,300.81
715.6,301.45
715.8,301.59
716.0,301.57
716.2,303.68
716.4,300.36
716.6,300.21
716.8,300.63
717.0,301.01
717.2,299.56
717.4,300.76
717.6,300.87
717.8,299.12
718.0,298.81
718.2,299.63
718.4,299.31
718.6,301.24
718.8,299.79
719.0,301.04
